Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),qc,Total Precip (in),qc.1,Avg Sol Rad (Ly/day),qc.2,Avg Vap Pres (mBars),qc.3,Avg Max Air Temp (F),qc.4,Avg Min Air Temp (F),qc.5,Avg Air Temp (F),qc.6,Avg Max Rel Hum (%),qc.7,Avg Min Rel Hum (%),qc.8,Avg Rel Hum (%),qc.9,Avg Dew Point (F),qc.10,Avg Wind Speed (mph),qc.11,Avg Soil Temp (F),qc.12,Year
173,Torrey Pines,South Coast Valleys,Mar 2015,4.01,K,1.05,K,459.0,K,13.9,K,67.4,K,53.3,K,60.7,K,89.0,K,64.0,K,78.0,K,52.8,K,3.9,K,63.2,K,2015
173,Torrey Pines,South Coast Valleys,Apr 2015,4.19,K,0.26, ,488.0, ,14.2, ,65.5,K,54.7, ,60.0, ,92.0, ,67.0, ,80.0, ,53.7, ,4.1,K,65.9, ,2015
173,Torrey Pines,South Coast Valleys,May 2015,3.69,K,0.42,K,439.0, ,14.8, ,63.1, ,55.3, ,58.9, ,93.0, ,79.0, ,87.0, ,55.0, ,4.6,K,67.0, ,2015
173,Torrey Pines,South Coast Valleys,Jun 2015,3.93,K,0.01, ,458.0, ,16.5,K,64.3,K,57.1,L,57.4,L,98.0,K,91.0,K,96.0,L,58.4,L,3.9, ,71.2, ,2015
173,Torrey Pines,South Coast Valleys,Jul 2015,4.08,K,2.26, ,482.0, ,19.5,K,68.0,K,59.4,L,62.6,L,99.0,K,90.0,K,95.0,L,62.2,L,3.9,K,74.4, ,2015
173,Torrey Pines,South Coast Valleys,Aug 2015,4.31,K,0.12, ,497.0, ,18.6, ,68.1,K,57.7,L,61.3,L,100.0,K,92.0,K,98.0,L,60.9,L,3.6, ,75.7, ,2015
173,Torrey Pines,South Coast Valleys,Sep 2015,3.61,K,0.64, ,435.0, ,23.3,K,73.7,K,59.1,L,65.2,K,100.0,K,87.0,K,96.0,L,64.3,L,3.4,K,76.1,K,2015
173,Torrey Pines,South Coast Valleys,Oct 2015,2.9,K,0.65,K,312.0, ,19.8,K,73.8,L,59.1,L,66.2,L,95.0,K,74.0,K,88.0,L,62.4,L,3.6, ,72.6,K,2015
173,Torrey Pines,South Coast Valleys,Nov 2015,3.08, ,0.96,K,299.0, ,10.3, ,67.6,K,53.0,L,60.7,K,78.0, ,41.0, ,57.0,K,44.7,K,5.1,K,63.3,K,2015
173,Torrey Pines,South Coast Valleys,Dec 2015,2.35, ,1.32, ,248.0, ,9.6,K,62.4, ,48.3, ,55.9, ,80.0, ,45.0, ,62.0,K,42.3,K,5.3,K,57.8, ,2015
173,Torrey Pines,South Coast Valleys,Jan 2016,1.8,K,12.1, ,228.0, ,11.8,K,61.7, ,49.9, ,55.7, ,90.0, ,63.0, ,78.0,K,48.4,K,4.4,K,56.7, ,2016
173,Torrey Pines,South Coast Valleys,Feb 2016,3.37,K,3.61, ,370.0, ,10.5,K,67.9,L,53.3,K,60.8,K,76.0,K,46.0,K,63.0,L,44.9,L,4.0,K,58.5, ,2016
173,Torrey Pines,South Coast Valleys,Mar 2016,3.59,K,1.01,K,423.0, ,13.8,K,63.4, ,52.8,K,58.4, ,92.0, ,72.0, ,83.0,K,52.9,K,4.8,K,62.4, ,2016
173,Torrey Pines,South Coast Valleys,Apr 2016,4.34,K,0.57, ,497.0, ,13.9,K,66.5,K,54.8,K,60.9,K,87.0, ,67.0, ,77.0,K,53.0,K,4.5,K,65.0, ,2016
173,Torrey Pines,South Coast Valleys,May 2016,3.71,K,1.38, ,424.0, ,15.1, ,65.2, ,57.8, ,60.8, ,90.0, ,76.0, ,83.0, ,55.5, ,4.7,K,67.9, ,2016
173,Torrey Pines,South Coast Valleys,Jun 2016,4.25,K,0.11,K,488.0, ,17.9,K,68.9,K,61.2,L,64.3,K,93.0,K,79.0,K,88.0,L,60.2,L,4.1, ,71.0, ,2016
173,Torrey Pines,South Coast Valleys,Jul 2016,5.12,K,0.17, ,542.0, ,20.3,K,72.4,K,64.8,L,68.0,K,93.0, ,79.0, ,86.0,K,63.8,K,4.0,K,74.6, ,2016
173,Torrey Pines,South Coast Valleys,Aug 2016,4.56,K,0.23, ,482.0, ,20.5,K,72.5,K,65.3,K,68.1,K,93.0, ,80.0, ,87.0,K,64.1,K,3.7,K,75.5, ,2016
173,Torrey Pines,South Coast Valleys,Sep 2016,3.77,K,0.57, ,413.0, ,17.8,K,71.9,L,62.9,L,66.8,L,88.0,K,69.0,K,81.0,L,60.5,L,4.2,K,72.9, ,2016
173,Torrey Pines,South Coast Valleys,Oct 2016,3.11,K,0.14,K,341.0,K,17.3,K,72.2,K,61.1,K,66.0,K,93.0,L,65.0,L,80.0,L,58.9,L,3.6,K,69.7,K,2016
173,Torrey Pines,South Coast Valleys,Nov 2016,2.63,K,1.84,K,285.0, ,13.3,K,70.6,K,56.1,L,63.2,K,88.0,K,52.0,K,73.0,L,52.0,L,4.0,K,63.7, ,2016
173,Torrey Pines,South Coast Valleys,Dec 2016,1.78,K,4.92,K,207.0, ,11.8,K,63.0, ,51.3, ,57.1,K,88.0, ,60.0, ,74.0,K,47.4,K,4.4,K,58.0, ,2016
173,Torrey Pines,South Coast Valleys,Jan 2017,1.84,K,2.35,K,225.0, ,11.5,K,61.3, ,50.2, ,55.7, ,89.0, ,64.0, ,77.0,K,47.5,K,4.8,K,56.5, ,2017
173,Torrey Pines,South Coast Valleys,Feb 2017,2.09,K,7.15,K,272.0, ,10.4,K,61.3, ,50.8,K,56.2, ,75.0,K,56.0,K,91.0,L,54.3,L,3.7,K,58.5, ,2017
173,Torrey Pines,South Coast Valleys,Mar 2017,3.79,K,0.13, ,421.0, ,10.1,K,65.1, ,52.3,K,58.9, ,82.0,K,35.0,K,72.0,L,48.4,L,3.4, ,60.7, ,2017
173,Torrey Pines,South Coast Valleys,Apr 2017,5.04,K,0.06, ,551.0, ,9.8,K,65.8, ,53.8,K,60.0, ,73.0,K,44.0,K,80.0,L,52.7,L,3.8, ,65.8, ,2017
173,Torrey Pines,South Coast Valleys,May 2017,4.75,K,1.31, ,466.0, ,9.6,K,64.2, ,56.2, ,59.8, ,70.0,K,43.0,K,79.0,L,52.9,L,4.5,K,67.5, ,2017
173,Torrey Pines,South Coast Valleys,Jun 2017,5.4,K,0.33, ,476.0, ,1.4,K,66.7, ,59.4,L,62.4, ,12.0,K,7.0,K,97.0,L,60.4,L,3.8,K,69.9, ,2017
173,Torrey Pines,South Coast Valleys,Jul 2017,5.71,K,0.02, ,486.0, ,6.3,K,72.2, ,64.9,L,67.8, ,35.0,K,20.0,K,87.0,L,63.8,L,3.7, ,74.2, ,2017
173,Torrey Pines,South Coast Valleys,Aug 2017,3.71,K,0.02,K,407.0, ,20.8,K,71.7,K,65.1,K,67.8,K,95.0,K,83.0,K,89.0,L,64.2,L,4.0, ,75.1, ,2017
173,Torrey Pines,South Coast Valleys,Sep 2017,3.64,K,0.76, ,405.0, ,19.9,K,73.6,K,64.1,K,68.3,K,93.0,K,74.0,K,84.0,K,63.1,K,4.5,K,74.5, ,2017
173,Torrey Pines,South Coast Valleys,Oct 2017,3.48,K,0.03, ,361.0, ,15.8,K,73.5,L,62.6,K,66.9,L,86.0,K,59.0,K,76.0,L,57.9,L,4.3,K,71.1,K,2017
173,Torrey Pines,South Coast Valleys,Nov 2017,2.02,K,0.06,L,245.0,L,14.8,L,68.3,L,56.4,L,62.7,L,88.0,L,66.0,L,79.0,L,55.2,L,3.9,L,65.8,L,2017
173,Torrey Pines,South Coast Valleys,Dec 2017,2.58,K,0.15,L,253.0,L,9.1,L,67.3,L,51.0,L,60.0,L,78.0,L,36.0,L,54.0,L,39.8,L,4.3,L,58.7,L,2017
173,Torrey Pines,South Coast Valleys,Jan 2018,2.26,K,1.11,K,252.0,K,11.7,K,65.8,K,53.2,K,59.4,K,85.0,K,54.0,K,73.0,L,48.7,L,4.5,K,58.5,K,2018
173,Torrey Pines,South Coast Valleys,Feb 2018,2.8, ,0.48,K,348.0,K,10.4,K,62.0, ,49.5,K,56.0,K,84.0,K,50.0,K,67.0,K,44.7,K,5.0,K,58.1,K,2018
173,Torrey Pines,South Coast Valleys,Mar 2018,3.25,K,1.07,L,391.0,L,11.7,L,61.1,L,49.9,L,56.0,L,89.0,L,64.0,L,76.0,L,47.9,L,4.6,L,59.7,L,2018
173,Torrey Pines,South Coast Valleys,Apr 2018,4.17,K,0.27,K,506.0,K,13.7,K,63.6,K,53.2,K,58.4,K,93.0,K,71.0,K,82.0,K,52.6,K,4.9,K,63.8,K,2018
173,Torrey Pines,South Coast Valleys,May 2018,4.25,K,0.29,K,487.0,K,14.6,K,63.6, ,56.4, ,59.3,K,92.0,K,77.0,K,85.0, ,54.6, ,5.0,K,66.1,K,2018
173,Torrey Pines,South Coast Valleys,Jun 2018,5.1, ,0.0, ,591.0,K,16.9, ,67.1, ,60.1, ,62.9, ,93.0, ,79.0, ,86.0, ,58.7, ,4.8,K,70.3, ,2018
173,Torrey Pines,South Coast Valleys,Jul 2018,5.47,K,0.02, ,591.0,K,21.5,K,73.1,L,66.1,K,69.3,L,94.0,K,80.0,K,89.0,L,65.6,L,4.5,K,75.1, ,2018
173,Torrey Pines,South Coast Valleys,Aug 2018,5.58,K,0.04, ,591.0,K,22.6,K,75.5,L,68.2,K,71.2,L,92.0,K,79.0,K,86.0,L,66.4,L,4.2, ,76.7, ,2018
173,Torrey Pines,South Coast Valleys,Sep 2018,3.52,K,0.0,L,411.0,L,19.1,L,69.9,L,63.6,L,66.1,L,94.0,L,80.0,L,88.0,L,62.2,L,4.4,L,72.8,L,2018
173,Torrey Pines,South Coast Valleys,Oct 2018,3.45,K,0.34,L,397.0,L,16.1,L,71.3,L,61.1,L,65.7,L,89.0,L,62.0,L,75.0,L,56.7,L,4.3,L,70.4,L,2018
173,Torrey Pines,South Coast Valleys,Nov 2018,2.32,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2018
173,Torrey Pines,South Coast Valleys,Dec 2018,1.93,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2018
173,Torrey Pines,South Coast Valleys,Jan 2019,2.15,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2019
173,Torrey Pines,South Coast Valleys,Feb 2019,2.41,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2019
173,Torrey Pines,South Coast Valleys,Mar 2019,3.41,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2019
173,Torrey Pines,South Coast Valleys,Apr 2019,4.11,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,2019
173,Torrey Pines,South Coast Valleys,May 2019,4.14,K,0.0,L,456.0,L,14.7,L,64.2,L,57.7,L,60.0,L,89.0,L,77.0,L,83.0,L,54.8,L,4.1,L,68.0,L,2019
173,Torrey Pines,South Coast Valleys,Jun 2019,3.28, ,0.0, ,401.0, ,16.3, ,66.0, ,59.3, ,61.9, ,93.0, ,79.0, ,86.0, ,57.7, ,4.0, ,68.6, ,2019
173,Torrey Pines,South Coast Valleys,Jul 2019,5.27, ,0.0, ,578.0, ,18.8, ,69.5, ,62.4,K,65.4, ,94.0, ,81.0, ,88.0, ,61.6, ,4.3,K,71.2, ,2019
173,Torrey Pines,South Coast Valleys,Aug 2019,4.93, ,0.0, ,538.0, ,20.0, ,71.1, ,63.5, ,66.6, ,95.0, ,82.0, ,90.0, ,63.4, ,4.0, ,72.6, ,2019
173,Torrey Pines,South Coast Valleys,Sep 2019,4.3,K,0.0, ,483.0,K,20.3,K,73.6,K,63.7,K,68.1,K,94.0, ,75.0, ,86.0,K,63.6,K,4.0, ,72.6, ,2019
173,Torrey Pines,South Coast Valleys,Oct 2019,3.06,K,0.0,K,448.0,K,16.3,L,69.8,L,56.5,L,63.3,L,94.0,L,71.0,L,82.0,L,57.6,L,4.0,K,67.2,K,2019
173,Torrey Pines,South Coast Valleys,Nov 2019,2.36,K,1.58,L,317.0,L,13.2,L,66.9,L,54.4,L,60.4,L,91.0,L,62.0,L,76.0,L,52.0,L,3.8,L,61.4,L,2019
173,Torrey Pines,South Coast Valleys,Dec 2019,1.79, ,4.52, ,225.0, ,11.2, ,61.7, ,49.3, ,55.6, ,86.0, ,60.0, ,74.0, ,46.6, ,4.2, ,56.7, ,2019
173,Torrey Pines,South Coast Valleys,Jan 2020,2.14,K,0.51,K,287.0, ,11.4, ,63.7,K,48.0, ,55.1, ,92.0, ,60.0, ,78.0, ,47.8, ,3.1, ,55.1, ,2020
173,Torrey Pines,South Coast Valleys,Feb 2020,2.95,K,0.54, ,356.0, ,10.7,K,62.0,K,49.2, ,55.8,K,85.0, ,55.0, ,71.0,K,45.1,K,4.4,K,55.9, ,2020
173,Torrey Pines,South Coast Valleys,Mar 2020,3.32,K,4.31,L,426.0,L,12.5,L,60.8,L,51.3,L,56.0,L,91.0,L,71.0,L,81.0,L,50.1,L,5.0,L,60.0,L,2020
173,Torrey Pines,South Coast Valleys,Apr 2020,3.87, ,5.67,K,484.0,K,14.7,K,64.1,K,54.6, ,58.8, ,94.0, ,76.0, ,86.0,K,54.6,K,4.8,K,62.1, ,2020
173,Torrey Pines,South Coast Valleys,May 2020,5.25, ,0.65, ,596.0,K,16.8, ,67.6, ,58.6, ,62.7, ,94.0, ,78.0, ,86.0, ,58.5, ,4.4,K,67.8, ,2020
173,Torrey Pines,South Coast Valleys,Jun 2020,4.24,K,0.76, ,515.0,K,16.6, ,67.2,L,60.2,K,63.8,K,90.0,K,75.0,K,83.0,K,58.1,K,4.4, ,70.3, ,2020
173,Torrey Pines,South Coast Valleys,Jul 2020,5.4, ,0.73,K,579.0, ,19.1, ,70.2, ,62.9, ,66.0, ,93.0, ,81.0, ,87.0, ,62.1, ,4.2,K,73.1, ,2020
173,Torrey Pines,South Coast Valleys,Aug 2020,4.9,K,0.0, ,530.0, ,21.3,K,72.9,K,65.2,K,68.4,K,95.0,K,82.0,K,90.0,L,64.8,L,3.8, ,74.3, ,2020
173,Torrey Pines,South Coast Valleys,Sep 2020,4.26,K,0.0, ,469.0, ,19.6, ,74.4,L,64.4,K,68.6,L,91.0,K,70.0,K,84.0,L,63.0,L,3.5, ,73.2, ,2020
173,Torrey Pines,South Coast Valleys,Oct 2020,3.8,K,0.0, ,392.0, ,15.5, ,73.7,L,61.4,K,67.4,K,82.0,K,52.0,K,69.0,L,56.1,L,3.3, ,71.0, ,2020
173,Torrey Pines,South Coast Valleys,Nov 2020,2.66,K,0.73, ,309.0,K,11.4, ,64.8,K,52.3, ,58.6, ,82.0, ,54.0, ,68.0, ,47.2, ,4.4,K,61.8,K,2020
173,Torrey Pines,South Coast Valleys,Dec 2020,2.34,K,0.54,K,264.0,K,9.1,K,63.2, ,49.4, ,56.7,K,79.0, ,40.0, ,59.0,K,41.2,K,4.2,K,56.8, ,2020
173,Torrey Pines,South Coast Valleys,Jan 2021,2.42,K,3.88, ,281.0,K,9.5, ,61.7,K,48.7,K,55.3,K,80.0, ,51.0, ,66.0,K,42.7,K,4.6,K,55.9, ,2021
173,Torrey Pines,South Coast Valleys,Feb 2021,2.75,K,0.24, ,379.0,K,10.5, ,61.4,K,48.5, ,54.8, ,86.0, ,59.0, ,73.0, ,45.4, ,4.1,K,57.3, ,2021
173,Torrey Pines,South Coast Valleys,Mar 2021,3.99,K,1.36,K,494.0,K,10.5, ,60.5,K,48.2, ,54.5, ,84.0, ,61.0, ,73.0, ,45.6, ,4.7,K,58.6, ,2021
173,Torrey Pines,South Coast Valleys,Apr 2021,4.49,K,0.33, ,552.0,K,12.6, ,63.0,K,53.4, ,57.9,K,87.0, ,68.0, ,77.0,K,50.5,K,4.3, ,63.3, ,2021
173,Torrey Pines,South Coast Valleys,May 2021,4.49, ,0.05,K,521.0,K,13.9, ,63.4, ,55.9, ,59.1, ,87.0, ,75.0, ,81.0, ,53.2, ,4.4,K,66.1, ,2021
173,Torrey Pines,South Coast Valleys,Jun 2021,4.36, ,0.04, ,518.0,K,16.3, ,66.2,K,59.3, ,62.1, ,90.0, ,79.0, ,86.0, ,57.7, ,4.0, ,69.6, ,2021
173,Torrey Pines,South Coast Valleys,Jul 2021,4.89, ,0.12, ,534.0, ,19.1, ,70.5, ,63.5, ,66.4, ,91.0, ,80.0, ,86.0, ,62.1, ,3.7, ,73.0, ,2021
173,Torrey Pines,South Coast Valleys,Aug 2021,4.81,K,0.06, ,517.0,K,19.5, ,71.9, ,63.8, ,67.2, ,92.0, ,77.0, ,86.0, ,62.8, ,3.8, ,73.7, ,2021
173,Torrey Pines,South Coast Valleys,Sep 2021,4.07, ,0.73, ,470.0,K,18.5, ,70.7, ,63.0, ,66.2, ,91.0, ,75.0, ,84.0, ,61.2, ,4.0, ,72.4, ,2021
173,Torrey Pines,South Coast Valleys,Oct 2021,3.5, ,1.47, ,387.0,K,13.7,K,69.4,K,57.0, ,63.2, ,84.0, ,55.0, ,70.0,K,52.5,K,4.0,K,66.3,K,2021
173,Torrey Pines,South Coast Valleys,Nov 2021,2.49, ,0.67, ,294.0,K,12.2,K,66.7,K,55.7, ,60.9,K,83.0, ,57.0, ,70.0,K,48.9,K,3.7,K,62.4, ,2021
173,Torrey Pines,South Coast Valleys,Dec 2021,1.47, ,5.17, ,207.0, ,11.4, ,58.8, ,49.1, ,54.2, ,90.0, ,66.0, ,79.0, ,47.8, ,4.7,K,57.6, ,2021
173,Torrey Pines,South Coast Valleys,Jan 2022,2.18, ,0.36,K,282.0,K,10.3, ,64.2,K,48.8, ,56.2, ,84.0, ,50.0, ,68.0, ,44.7, ,2.8, ,56.5, ,2022
173,Torrey Pines,South Coast Valleys,Feb 2022,3.3,K,0.74, ,409.0,K,7.9, ,65.2,K,48.9, ,57.0,K,72.0, ,35.0, ,52.0,K,38.0,K,4.6,K,55.7, ,2022
173,Torrey Pines,South Coast Valleys,Mar 2022,4.11,K,1.85,K,502.0,K,11.8, ,63.0,K,51.4, ,57.1, ,86.0, ,60.0, ,75.0, ,48.6, ,4.5,K,59.4, ,2022
173,Torrey Pines,South Coast Valleys,Apr 2022,4.77,K,0.37,K,587.0,K,12.9,K,63.8,L,53.9,K,58.6,L,87.0,K,65.0,K,78.0,L,51.5,L,4.9,K,63.3, ,2022
173,Torrey Pines,South Coast Valleys,May 2022,4.84,K,0.07,K,553.0,K,13.7, ,64.1, ,55.7, ,59.4, ,87.0, ,72.0, ,80.0, ,52.9, ,4.8,K,65.1, ,2022
173,Torrey Pines,South Coast Valleys,Jun 2022,5.18, ,0.48, ,601.0,K,17.2, ,67.5, ,59.9, ,63.3, ,91.0, ,80.0, ,86.0, ,59.1, ,4.3, ,69.5, ,2022
173,Torrey Pines,South Coast Valleys,Jul 2022,5.04, ,0.87,K,553.0, ,18.5, ,69.4, ,63.2, ,65.8, ,90.0, ,80.0, ,85.0, ,61.3, ,4.2, ,72.1, ,2022
173,Torrey Pines,South Coast Valleys,Aug 2022,5.38, ,0.83,K,526.0, ,21.5, ,75.7,K,68.4,K,71.4,K,87.0, ,76.0, ,82.0,K,65.6,K,4.1, ,74.7, ,2022
173,Torrey Pines,South Coast Valleys,Sep 2022,4.27,K,0.33, ,452.0, ,21.9,K,77.2,L,68.5,K,72.0,L,87.0,K,71.0,K,80.0,L,65.3,L,4.0,K,75.2, ,2022
173,Torrey Pines,South Coast Valleys,Oct 2022,2.84,K,0.27, ,304.0, ,17.3, ,72.3,K,63.1,K,67.3,K,84.0,K,67.0,K,77.0,L,59.5,L,3.9,K,70.1, ,2022
173,Torrey Pines,South Coast Valleys,Nov 2022,2.89, ,1.63, ,304.0, ,10.5,K,66.8, ,52.6, ,59.8, ,78.0, ,45.0, ,60.0,K,45.1,K,4.8,K,59.0,K,2022
173,Torrey Pines,South Coast Valleys,Dec 2022,1.86,K,2.46, ,233.0, ,10.8, ,62.5,K,50.9, ,56.7,K,80.0,K,56.0,K,69.0,K,46.3,K,3.8,K,56.8, ,2022
173,Torrey Pines,South Coast Valleys,Jan 2023,2.04, ,5.5,K,233.0,K,10.1,K,61.7, ,49.7, ,55.5,K,78.0,K,55.0,K,67.0, ,44.4, ,4.9,K,56.3,K,2023
173,Torrey Pines,South Coast Valleys,Feb 2023,2.91, ,6.08,K,341.0, ,8.5,K,61.3, ,47.6, ,54.6, ,72.0, ,45.0, ,59.0,K,39.7,K,5.6,K,54.5, ,2023
173,Torrey Pines,South Coast Valleys,Mar 2023,3.25, ,4.25,K,385.0, ,10.6, ,60.0, ,49.9, ,55.1, ,79.0, ,60.0, ,71.0, ,45.8, ,5.1,K,57.9, ,2023
173,Torrey Pines,South Coast Valleys,Apr 2023,3.65,K,0.44, ,444.0, ,11.8,K,61.4,K,53.2, ,57.1,K,80.0, ,66.0, ,74.0,K,48.6,K,4.3,K,62.1, ,2023
173,Torrey Pines,South Coast Valleys,May 2023,3.64, ,0.57, ,402.0, ,13.3, ,64.2, ,57.7, ,60.4, ,80.0, ,69.0, ,74.0, ,52.1, ,4.6,K,64.8, ,2023
173,Torrey Pines,South Coast Valleys,Jun 2023,4.29, ,0.68, ,477.0, ,14.8, ,67.3, ,60.1, ,63.1, ,81.0, ,69.0, ,75.0, ,55.1, ,4.1, ,67.7, ,2023
173,Torrey Pines,South Coast Valleys,Jul 2023,4.58, ,0.56,K,490.0, ,18.3, ,71.1, ,64.2, ,67.0, ,84.0, ,75.0, ,81.0, ,60.9, ,3.7, ,71.9, ,2023
173,Torrey Pines,South Coast Valleys,Aug 2023,4.16,K,2.29,K,434.0, ,19.6, ,73.4,K,65.7, ,69.0, ,85.0, ,75.0, ,81.0, ,62.9, ,3.9,K,73.0, ,2023
173,Torrey Pines,South Coast Valleys,Sep 2023,3.5,K,0.24, ,373.0, ,18.5, ,73.7, ,65.6,K,69.0, ,82.0, ,68.0, ,76.0, ,61.2, ,3.8, ,72.7, ,2023
173,Torrey Pines,South Coast Valleys,Oct 2023,3.39,K,0.53, ,367.0, ,16.1,K,71.4, ,60.6, ,65.9, ,82.0, ,64.0, ,74.0,K,56.7,K,3.6, ,68.7, ,2023
173,Torrey Pines,South Coast Valleys,Nov 2023,2.92,K,0.75, ,302.0, ,11.0,K,69.9, ,56.4, ,63.1, ,72.0, ,41.0, ,57.0,K,45.8,K,3.7, ,61.7, ,2023
173,Torrey Pines,South Coast Valleys,Dec 2023,2.04, ,1.07,K,249.0,K,12.1, ,64.7,K,52.2, ,58.5,K,90.0, ,57.0, ,73.0,K,49.0,K,3.7, ,59.3, ,2023
173,Torrey Pines,South Coast Valleys,Jan 2024,2.02, ,3.41, ,260.0, ,11.2, ,61.1, ,49.1,K,55.2, ,87.0, ,62.0, ,75.0, ,46.9, ,4.0,K,57.4, ,2024
173,Torrey Pines,South Coast Valleys,Feb 2024,2.1, ,4.81, ,294.0, ,12.3, ,60.0, ,50.6, ,55.3, ,91.0, ,71.0, ,82.0, ,49.8, ,4.9,K,58.0, ,2024
173,Torrey Pines,South Coast Valleys,Mar 2024,3.52, ,3.09, ,433.0, ,12.6, ,61.1, ,51.0, ,56.0, ,92.0, ,72.0, ,82.0, ,50.7, ,5.2,K,60.4, ,2024
173,Torrey Pines,South Coast Valleys,Apr 2024,3.95, ,0.45, ,497.0, ,13.0, ,61.4, ,52.1, ,56.8, ,92.0, ,72.0, ,82.0, ,51.4, ,4.7,K,63.5, ,2024
173,Torrey Pines,South Coast Valleys,May 2024,3.79, ,0.13,K,448.0,K,14.1,K,62.9, ,56.0, ,58.9,K,90.0,K,77.0,K,83.0, ,53.7, ,4.5,K,65.6,K,2024
173,Torrey Pines,South Coast Valleys,Jun 2024,4.3, ,0.07, ,503.0, ,17.3, ,66.7, ,60.0,K,62.8,K,94.0, ,81.0, ,89.0,K,59.3,K,4.3,K,69.4, ,2024
173,Torrey Pines,South Coast Valleys,Jul 2024,4.22, ,0.0,K,475.0, ,20.2, ,69.9, ,63.7, ,66.2, ,96.0, ,86.0, ,92.0, ,63.7, ,4.1, ,72.4, ,2024
173,Torrey Pines,South Coast Valleys,Aug 2024,5.1, ,0.76, ,545.0, ,20.9, ,72.2, ,64.6, ,67.9, ,96.0, ,83.0, ,90.0, ,64.7, ,4.0, ,73.3, ,2024
173,Torrey Pines,South Coast Valleys,Sep 2024,3.44, ,0.21,K,391.0,K,19.3,K,71.2,K,63.3,K,66.6,K,93.0,K,76.0,K,86.0,K,62.2,K,4.3,K,71.6,K,2024
173,Torrey Pines,South Coast Valleys,Oct 2024,2.52, ,0.27, ,316.0, ,16.6, ,66.0, ,58.0, ,61.9, ,95.0, ,79.0, ,88.0, ,58.1, ,3.7,K,67.8, ,2024
173,Torrey Pines,South Coast Valleys,Nov 2024,2.48, ,0.68, ,306.0, ,11.6,K,63.6, ,51.4, ,57.7, ,87.0, ,55.0, ,72.0,K,47.7,K,4.1,K,59.5,K,2024
173,Torrey Pines,South Coast Valleys,Dec 2024,1.57, ,0.3, ,223.0, ,12.2, ,60.4, ,49.6, ,55.0, ,93.0, ,69.0, ,83.0, ,49.3, ,3.4, ,58.2, ,2024
173,Torrey Pines,South Coast Valleys,Jan 2025,2.39,K,0.42, ,288.0, ,8.8,K,64.5,K,46.8, ,54.3,K,82.0, ,43.0, ,63.0,K,39.8,K,2.8, ,55.0, ,2025
173,Torrey Pines,South Coast Valleys,Feb 2025,1.94, ,1.17, ,304.0, ,13.0, ,62.9,K,49.1, ,54.7, ,98.0, ,73.0, ,89.0, ,51.4, ,2.7, ,57.0, ,2025
179,Winchester,South Coast Valleys,Feb 2015,3.14,K,0.43, ,367.0, ,10.3,K,74.9, ,39.5, ,55.9, ,98.0, ,32.0, ,68.0,L,44.5,L,4.3,K,56.2,K,2015
179,Winchester,South Coast Valleys,Mar 2015,5.17,K,0.88, ,472.0,K,10.0,K,79.1,K,42.5, ,61.0,K,91.0,K,28.0,K,56.0,K,44.0,K,4.7, ,57.0, ,2015
179,Winchester,South Coast Valleys,Apr 2015,5.87,K,0.03, ,548.0, ,9.9,K,77.8, ,47.0,K,62.1, ,85.0, ,29.0, ,54.0,K,43.4,K,5.7,K,58.8, ,2015
179,Winchester,South Coast Valleys,May 2015,5.66,K,0.91, ,546.0,L,13.0, ,74.4, ,52.0,K,62.3, ,92.0, ,45.0, ,68.0, ,51.3, ,6.5,K,62.1,K,2015
179,Winchester,South Coast Valleys,Jun 2015,7.85,K,0.07, ,644.0,L,10.6,K,90.7,K,58.7,K,74.0,K,78.0,K,11.0,K,45.0,L,50.0,L,5.7, ,72.3, ,2015
179,Winchester,South Coast Valleys,Jul 2015,8.02,K,0.91, ,635.0,L,4.7,K,88.7,K,62.4,L,74.2,K,53.0,K,4.0,K,16.0,L,4.8,L,6.0,K,75.3, ,2015
179,Winchester,South Coast Valleys,Aug 2015,8.39,K,0.01, ,617.0,L,3.8,K,95.2,K,63.2, ,77.9,K,38.0,K,0.0,K,16.0,L,16.1,L,5.3,K,77.9, ,2015
179,Winchester,South Coast Valleys,Sep 2015,6.83,K,0.85, ,493.0, ,3.4,K,92.5, ,63.4,K,76.6,K,24.0,K,1.0,K,11.0,K,-12.9,K,5.1,K,76.2, ,2015
179,Winchester,South Coast Valleys,Oct 2015,4.92,K,0.24,K,380.0,K,7.3,K,86.3, ,57.8,L,71.3,K,64.0,K,3.0,K,29.0,L,23.2,L,4.7,K,70.6, ,2015
179,Winchester,South Coast Valleys,Nov 2015,2.99,K,0.06,K,347.0,K,8.2, ,73.3, ,38.2, ,55.0, ,83.0, ,26.0, ,57.0, ,38.3, ,4.6,K,54.3, ,2015
179,Winchester,South Coast Valleys,Dec 2015,2.4,K,0.28,K,291.0,K,7.0, ,66.8,K,33.3,K,49.2, ,86.0, ,30.0, ,60.0, ,34.5, ,4.5,K,46.5,K,2015
